Customer_ID,Nationality,customer_age,attitude_business_stability_environment,attitude_closure_concerned,compliance_income_tax,underinsurance_perception,insurance_unaffordability_perception,gross_income,operating_expense,business_sales,years_in_operation,"automotive_insurance
",mobile_wallet_access,current_problem_cash_flow,liquidity_constraint,Gender,extends_customer_credit,success_contentment,credit_card_ownership,financial_tracking,business_insurability_doubt,insurance_necessity_attitude,has_insurance,funding_access_barrier,referral_marketing,active_loan_holder,has_internet_banking,has_debit_card,inventory_shrinkage_risk,business_age_months,medical_insurance,funeral_insurance,uses_friends_family_savings,uses_informal_lender
ID_2ESF4N,Ghana,60,Yes,No,No,No,Yes,10000,8000,650,5,Never had,Never had,0,Yes,Female,No,No,Never had,"Yes, sometimes",No,Yes,No,,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_8HE9E5,Uganda,56,Yes,Yes,No,Don't know,Yes,99,1188,1188,0,Never had,,,No,Female,No,No,Never had,No,Don't know, Do not know / N‎/A,Yes,,,,,,No,4,Never had,Have now,,
ID_8SVET4,Uganda,34,Yes,No,No,Yes,No,350,600,1680,3,Never had,,,Yes,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,,,,,,No,0,Never had,Never had,,
ID_UZY46V,DRC,30,Don’t know or N/A,No,No,No,Yes,4000,400,3000,7,Never had,Have now,,,,,,,,,,,Yes,Yes,,,,Yes,,,,Have now,Used to have but don't have now
ID_4AKW6Z,DRC,22,Yes,No,No,Yes,No,2600,700,1000,4,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Have now,Used to have but don't have now
ID_KQ8FKC,DRC,42,Yes,No,No,Don't know,No,3000,1600,3200,1,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_LVXF5U,Uganda,41,Yes,No,No,Don't know,Yes,150,600,600,10,Never had,,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,Yes,0,Never had,Never had,,
ID_EMRUYP,Ghana,35,Don’t know or N/A,No,No,Yes,Yes,350,1000,1500,1,Never had,Have now,0,Yes,Female,No,No,Never had,"Yes, always",Yes,Don't Know,No,,Yes,Never had,Never had,Have now,,0,Never had,Used to have but don’t have now,Never had,Never had
ID_2YGNMB,Ghana,42,Yes,Yes,No,Yes,Yes,500,6200,14000,7,Never had,Never had,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,Yes,,Never had,Never had,Never had,,9,Never had,Never had,Never had,Never had
ID_XJG2Y8,Ghana,48,Yes,No,No,Yes,Yes,2000,4000,6000,5,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Don't Know,No,No,Yes,Yes,Never had,Never had,Have now,,6,Never had,Have now,Never had,Never had
ID_T54884,Ghana,36,Yes,No,No,Yes,Yes,2900,700,1000,2,Never had,Never had,0,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,No,No,Yes,,Never had,Never had,Never had,,5,Never had,Never had,Never had,Never had
ID_7WYH1X,Uganda,38,No,Yes,No,No,No,50,600,1200,6,Never had,,,Yes,Male,"Yes, sometimes",No,Never had,No,No,No,No,,,,,,No,2,Never had,Never had,,
ID_R84A3N,Kenya,50,No,Yes,No,No,Yes,112000,14000,1344000,2,,Never had,Yes,No,Female,"Yes, sometimes",Yes,Never had,No,No,No,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_NYZHHI,DRC,33,Yes,No,No,No,Yes,600,100,700,6,Never had,,,,,,,,,,,,Yes,Yes,,,,,,,,Have now,Used to have but don't have now
ID_HUB2RT,Ghana,29,Yes,No,No,No,No,16000,36000,96000,5,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,Yes,Never had,Never had,Have now,,11,Never had,Never had,Never had,Never had
ID_CDMF6E,Kenya,32,Don’t know or N/A,Yes,No,Yes,Yes,120000,100000,200000,10,,Have now,No,Yes,Male,"Yes, sometimes",No,Have now,Yes,No,Yes,No,Yes,Yes,Never had,Never had,Never had,No,,,,,
ID_CIFL79,DRC,40,Yes,No,No,No,No,400,380,400,17,Don't know,Have now,Yes,,,,,,,,,,No,Yes,,,,,,,,Have now,Used to have but don't have now
ID_UW7YE4,DRC,67,Yes,No,No,Don't know,Don't know,97,300,97,17,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Have now,Never had
ID_QT9B0L,Uganda,25,Yes,No,No,Don't know,Don't know,8,120,120,0,Never had,,Yes,Yes,Female,"Yes, always",No,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,Yes,2,Never had,Never had,,
ID_FLC0ZO,Uganda,54,Yes,Yes,No,No,Yes,50,120,600,24,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,,,,,Yes,2,Never had,Never had,,
ID_MJOQJQ,DRC,64,Yes,No,No,No,Yes,9000,1200,3000,2,Never had,Have now,,,,,,,,,,,No,Yes,Have now,Have now,Have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_LMY62X,Ghana,48,Yes,No,No,Yes,Yes,1500,5000,7500,7,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,No,No,Yes,Yes,Never had,Never had,Never had,,5,Never had,Have now,Never had,Never had
ID_Y8870J,Uganda,48,Yes,Yes,Yes,No,Yes,150,840,2640,8,Never had,,Yes,Yes,Female,No,Yes,Used to have but don't have now,"Yes, sometimes",No,No,No,,,,,,Yes,6,Used to have but don't have now,Have now,,
ID_FU8DD3,Kenya,44,Yes,Yes,Yes,Yes,Yes,30000,20000,18250000,12,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Have now,Yes,Yes,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_7CCZWI,Kenya,43,No,Yes,No,Yes,Yes,35000,1500,20000,2,,Never had,Yes,No,Female,No,Yes,Never had,Yes,Yes,No,No,No,No,Never had,Never had,Never had,No,,,,Never had,Never had
ID_3TPEGP,Uganda,22,Yes,No,No,Yes,Yes,150,18000,28800,1,Never had,Have now,,No,Female,No,No,Never had,"Yes, sometimes",Yes,No,No,,,,,,No,0,Never had,Never had,,
ID_NFIE99,Uganda,18,Don’t know or N/A,Don’t know or N/A,No,Don't know,Don't know,25,,,0,Never had,,,Yes,Male,"Yes, sometimes",No,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,No,5,Never had,Never had,,
ID_YYR8IF,Uganda,43,Yes,Yes,No,No,Yes,50,240,360,2,Never had,,,No,Female,"Yes, always",No,Never had,No,No,Yes,No,,,,,,No,0,Never had,Never had,,
ID_OE96CY,Uganda,66,No,No,No,No,Yes,90,96,3360,2,Never had,,,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,No,0,Never had,Never had,,
ID_G1R1CQ,Ghana,63,Yes,No,Yes,No,Yes,1200,7000,14000,27,Never had,Never had,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_KVNIJW,Ghana,42,Yes,No,No,Yes,No,4000,2500,4000,2,Never had,Never had,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",Yes,No,No,Yes,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_2FLURM,Ghana,35,Yes,No,No,Yes,Yes,1200,5800,7000,7,Never had,Have now,0,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,No,No,,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_DQQXIU,Uganda,52,Yes,No,No,Yes,Yes,50,360,480,6,Never had,Have now,,Yes,Female,No,No,Never had,"Yes, always",No,Yes,No,,,,,,Yes,0,Never had,Have now,,
ID_G1OJL9,Kenya,24,Don’t know or N/A,No,No,Don't know,Don't know,15000,48000,60000,,,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,No,10,,,Never had,Used to have but don't have now
ID_RSJJ8E,DRC,63,Yes,No,No,No,Yes,4400,2500,4400,20,Never had,Have now,Yes,,,,,,,,,,No,Yes,Used to have but don't have now,Used to have but don't have now,Never had,,,,,Used to have but don't have now,Used to have but don't have now
ID_BDJ532,DRC,55,Yes,No,No,No,Yes,2083,800,13000,15,Never had,,,,,,,,,,,,No,Yes,,,,Yes,,,,Never had,Never had
ID_2FDNPT,Kenya,50,Don’t know or N/A,Yes,No,Don't know,Don't know,10000,80000,90000,3,,Never had,No,No,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,No,,,,Never had,Have now
ID_MVW9KQ,Kenya,33,Yes,Yes,No,Yes,Yes,700000,550000,700000,4,,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,No,No,Yes,No,Never had,Never had,Never had,Yes,,,,Have now,Never had
ID_1GDM57,Kenya,28,Don’t know or N/A,Yes,No,Yes,No,67200000,24000000,67200000,13,,Never had,No,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,Don?t know / doesn?t apply,No,No,No,Never had,Never had,Never had,Yes,,,,,
ID_1MM943,Kenya,50,Don’t know or N/A,Yes,No,Don't know,Yes,290000,50000,3500000,3,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Yes,Yes,Never had,Never had,Never had,Yes,,,,,
ID_CKM4IZ,Uganda,47,Yes,No,No,No,Yes,240,720,2880,2,Never had,,,Yes,Male,No,Yes,Never had,No,No,Yes,No,,,,,,No,0,Never had,Never had,,
ID_KOXN4K,DRC,39,Yes,No,No,No,No,10000,15000,35000,3,Never had,Have now,,,,,,,,,,,Yes,Yes,Have now,Used to have but don't have now,Never had,Yes,,,,Used to have but don't have now,Used to have but don't have now
ID_BQQGU4,Uganda,23,Yes,No,No,Don't know,Yes,40,5000,240000,0,Never had,,,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don't know, Do not know / N‎/A,No,,,,,,Yes,1,Never had,Never had,,
ID_5DRLZZ,Uganda,25,Yes,No,No,No,No,300,1800,1800,0,Never had,,,Yes,Female,No,No,Never had,"Yes, always",No,No,No,,,,,,No,5,Never had,Never had,,
ID_ATZ7BY,Kenya,38,Don’t know or N/A,Yes,No,Don't know,Yes,140000,280000,560000,11,,Used to have but don't have now,Yes,Yes,Female,No,No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,No,No,Never had,Never had,Never had,No,,,,,
ID_Y6XNGD,Kenya,23,Don’t know or N/A,No,No,Don't know,Don't know,80000,150000,9600000,2,,Have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,No,No,Never had,Never had,Never had,No,,,,,
ID_G7EOG9,Uganda,37,Yes,No,No,Yes,Yes,70,,,4,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,No,Yes,No,No,,,,,,Yes,7,Never had,Have now,,
ID_5IQNF7,Ghana,39,Yes,No,No,No,Yes,1500,4000,5500,5,Never had,Used to have but don’t have now,Yes,Yes,Male,"Yes, sometimes",No,Never had,"Yes, always",Yes,Yes,No,,Yes,Have now,Never had,Have now,,2,Never had,Never had,Never had,Never had
ID_A4DV56,Ghana,36,Yes,No,No,No,No,4500,2500,5000,5,Never had,Have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Never had,Have now,,2,Never had,Never had,Never had,Never had
ID_KP4U88,Uganda,66,Yes,No,No,No,Yes,150,18000,36000,20,Never had,,,No,Male,"Yes, sometimes",No,Never had,No,No,No,No,,,,,,No,0,Never had,Never had,,
ID_CB2OXE,DRC,51,Yes,No,No,No,Yes,1200,900,5400,15,Never had,Have now,,,,,,,,,,,Yes,Yes,Used to have but don't have now,Used to have but don't have now,Have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_DK8OQ5,Uganda,25,Yes,Yes,No,No,No,110,120,1200,2,Never had,,,Yes,Male,No,Yes,Never had,No,No,No,No,,,,,,No,5,Never had,Never had,,
ID_C6A41L,Kenya,38,Don’t know or N/A,Yes,Yes,Don't know,Don't know,810000,67500,9720000,1,,Have now,No,No,Female,No,No,Never had,Yes,Don?t know / doesn?t apply,Yes,Yes,Yes,Yes,Have now,Never had,Have now,No,,,,Never had,Never had
ID_RBV6I2,Uganda,69,Yes,Yes,No,Yes,Yes,15,432,1080,1,Never had,,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,No,No,,,,,,No,5,Never had,Never had,,
ID_DU1LVN,Uganda,66,Yes,No,No,Yes,No,60,1392,2400,3,Never had,,Yes,No,Female,No,Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,Yes,10,Never had,Never had,,
ID_HSWDF5,Uganda,37,Yes,No,No,Don't know,Don't know,200,1200,3600,3,Never had,,,Yes,Female,No,Yes,Never had,No,No,Yes,No,,,,,,No,0,Used to have but don't have now,Have now,,
ID_MG1K4O,Kenya,36,Don’t know or N/A,Yes,No,No,Yes,600000,450000,600000,15,,Never had,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,Have now,Never had
ID_UYG3HD,Kenya,30,Don’t know or N/A,Yes,No,No,Yes,1500000,13000000,16000000,4,,Used to have but don't have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,No,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_NIDP3L,Kenya,39,No,Yes,No,No,No,2100000,150000,600000,,Have now,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,No,Yes,Yes,Yes,No,Never had,Never had,Never had,No,6,Never had,Never had,Have now,Never had
ID_N98X16,Ghana,63,Yes,Yes,No,No,Yes,2040,3300,64000,20,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Used to have but don’t have now,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Used to have but don’t have now,,5,Never had,Have now,Never had,Never had
ID_CC28FL,Uganda,36,No,Don’t know or N/A,No,Don't know,Don't know,700,3600,12000,5,Never had,Have now,,Yes,Female,No,Yes,Used to have but don't have now,"Yes, sometimes",Don't know,Yes,No,,,,,,Yes,0,Have now,Have now,,
ID_819FMS,Ghana,37,Yes,Yes,No,Yes,No,1400,165,490,0,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,No,No,Yes,,Never had,Never had,Never had,,8,Never had,Never had,Used to have but don’t have now,Never had
ID_SB0UKO,Ghana,44,Yes,Yes,No,No,Yes,4050,4450,102000,1,Never had,Have now,Yes,Yes,Male,"Yes, sometimes",No,Have now,"Yes, always",Yes,No,No,Yes,Yes,Never had,Never had,Have now,,4,Never had,Have now,Never had,Never had
ID_QPFQQB,Uganda,31,Yes,Yes,No,Don't know,Yes,40,120,360,6,Never had,,,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don't know,Yes,No,,,,,,Yes,2,Never had,Never had,,
ID_HPEAU4,Uganda,38,Yes,No,No,Don't know,Yes,40,336,32400,1,Never had,Have now,,Yes,Female,No,Yes,Never had,"Yes, sometimes",Don't know,Yes,Yes,,,,,,No,0,Never had,Have now,,
ID_02WPKQ,DRC,48,Yes,No,Yes,Don't know,Don't know,97,97,20000,5,Never had,Have now,,,,,,,,,,,No,Yes,,,,Yes,,,,Used to have but don't have now,Have now
ID_9EQPIG,Uganda,25,Yes,No,No,Don't know,Yes,180,1200,2160,2,Never had,,,No,Male,"Yes, sometimes",No,Never had,"Yes, always",Don't know, Do not know / N‎/A,No,,,,,,Yes,0,Never had,Never had,,
ID_ZUCED6,Kenya,25,Don’t know or N/A,No,No,No,No,1550000,30000,40000,8,,Never had,Yes,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_BRTG6C,Ghana,40,Yes,No,No,No,Yes,4200,2400,5000,1,Never had,Have now,Yes,Yes,Female,"Yes, always",Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Used to have but don’t have now,Never had,Have now,,10,Never had,Have now,Used to have but don’t have now,Used to have but don’t have now
ID_G7PNDX,Kenya,37,Don’t know or N/A,Yes,No,Don't know,Yes,80000,20000,50000,12,,Never had,No,No,Male,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Never had,Yes,,,,,
ID_08DCNK,Uganda,55,No,No,No,No,Yes,3,600,720,20,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,,,,,Yes,2,Never had,Have now,,
ID_TR74QG,Ghana,56,Don’t know or N/A,No,Yes,No,Don't know,7500,5500,8000,15,Never had,Have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Have now,Have now,,8,Never had,Have now,Never had,Never had
ID_XH3W6Z,Kenya,21,Yes,Don’t know or N/A,Yes,No,Don't know,1600000,1200000,18800000,3,,Never had,No,No,Female,"Yes, sometimes",Don't know,Never had,Yes,Don?t know / doesn?t apply,No,No,No,No,Never had,Never had,Never had,No,,,,,
ID_Z101JD,DRC,46,Don’t know or N/A,Yes,No,Don't know,Don't know,5000,650,700,5,Never had,Have now,,,,,,,,,,,Yes,,Used to have but don't have now,Used to have but don't have now,Used to have but don't have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_ENM5UN,Kenya,22,Yes,Yes,No,Yes,Yes,18000,6000,288000,2,,Never had,No,No,Female,"Yes, sometimes",No,Never had,No,Yes,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_XAS83C,Uganda,23,No,Yes,No,Yes,Yes,10,36,36,0,Never had,,,No,Female,"Yes, always",No,Never had,"Yes, sometimes",Yes,Yes,No,,,,,,No,8,Never had,Never had,,
ID_BUYS9P,Kenya,42,Yes,No,No,Don't know,Yes,500000,20000,6000000,2,,Never had,No,Yes,Male,No,No,Never had,No,Don?t know / doesn?t apply,Yes,No,Yes,No,Never had,Never had,Have now,Yes,,,,Never had,Never had
ID_6GDTGC,Ghana,33,No,No,No,Don't know,Yes,300,10800,14600,2,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don't Know,No,No,,Yes,Never had,Never had,Never had,,1,Never had,Never had,Never had,Never had
ID_F6Y5V9,Ghana,31,Yes,No,No,Yes,Yes,2000,3500,6000,1,Never had,Have now,0,Yes,Female,No,Yes,Never had,No,Yes,No,No,,Yes,Never had,Never had,Never had,,3,Never had,Never had,Never had,Never had
ID_Y2Z96Q,Uganda,55,No,No,No,Yes,Yes,80,480,960,2,Never had,,,Yes,Female,No,No,Never had,No,Yes,No,No,,,,,,Yes,5,Never had,Never had,,
ID_60K23Z,DRC,72,Yes,No,No,No,Don't know,300,200,500,60,Never had,Have now,,,,,,,,,,,No,Yes,Used to have but don't have now,Used to have but don't have now,Used to have but don't have now,,,,,Used to have but don't have now,Used to have but don't have now
ID_T7U6CL,Uganda,46,Yes,No,No,Don't know,Yes,50,720,1200,10,Never had,,,Yes,Female,"Yes, always",No,Never had,No,Don't know,Yes,No,,,,,,No,2,Never had,Never had,,
ID_R1930I,Ghana,36,Yes,No,No,No,Yes,4600,5600,9000,2,Never had,Have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,Yes,Have now,Never had,Used to have but don’t have now,,8,Never had,Never had,Used to have but don’t have now,Never had
ID_JGNQ1G,Uganda,43,No,Don’t know or N/A,No,Yes,Don't know,80,1440,2400,2,Used to have but don’t have now,,,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,Yes,No,,,,,,Yes,5,Have now,Have now,,
ID_ZODCZ4,Uganda,25,Yes,No,No,Yes,Yes,100,14400,21600,36,Never had,,,No,Male,"Yes, sometimes",No,Never had,No,Yes,No,No,,,,,,No,0,Never had,Never had,,
ID_7IA41S,Ghana,70,Yes,No,No,Yes,Yes,800,100,300,24,Never had,Never had,0,Yes,Male,"Yes, sometimes",No,Never had,No,Yes,No,No,Yes,,Never had,Never had,Never had,,8,Never had,Never had,Never had,Never had
ID_OIZU7N,DRC,65,Yes,No,No,No,Yes,97,97,97,15,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_S7GFM9,Kenya,41,No,No,Yes,No,Yes,80000,150000,200000,5,,Never had,Yes,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,Yes,Yes,No,Never had,Never had,Never had,No,,,,,
ID_DDJDEN,Uganda,43,Yes,Yes,No,No,Yes,3800,5000,30000,5,Never had,,,No,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,Yes,No,,,,,,No,0,Never had,Have now,,
ID_WQ3M7O,Uganda,46,Yes,No,No,Don't know,Yes,120,3960,5400,10,Never had,Have now,,Yes,Male,"Yes, sometimes",No,Never had,No,No, Do not know / N‎/A,Yes,,,,,,No,0,Used to have but don't have now,Never had,,
ID_ASJ21G,Ghana,64,Yes,Yes,No,No,No,500,400,6000,1,Never had,Never had,0,Yes,Female,No,No,Never had,No,No,No,No,Yes,Yes,Never had,Never had,Never had,,11,Never had,Have now,Never had,Never had
ID_UK5VPA,Uganda,35,Yes,Don’t know or N/A,No,Don't know,Don't know,100,480,960,5,Never had,Have now,,No,Female,No,No,Never had,No,Don't know,Yes,No,,,,,,No,2,Never had,Never had,,
ID_3SCSBL,DRC,43,Yes,Yes,No,Yes,Yes,1500,400,1800,4,Never had,,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Never had
ID_NRRVXJ,Kenya,20,Yes,No,No,Don't know,Don't know,30000,70000,360000,1,,Never had,No,No,Female,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Yes,No,Never had,Never had,Never had,No,,,,,
ID_HWV6FL,Ghana,44,Yes,No,Yes,No,Yes,32000,150000,256000,10,Never had,Never had,0,Yes,Male,No,Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,,Never had,Never had,Have now,,1,Never had,Never had,Never had,Never had
ID_KDUWTN,Ghana,57,Yes,No,No,No,Yes,800,1800,3000,2,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,,Yes,Never had,Never had,Have now,,9,Never had,Have now,Used to have but don’t have now,Used to have but don’t have now
ID_QY03N6,Uganda,40,Don’t know or N/A,No,No,Don't know,Yes,120,1920,3600,8,Never had,,Yes,No,Male,No,Yes,Never had,"Yes, sometimes",Don't know, Do not know / N‎/A,Yes,,,,,,No,9,Have now,Have now,,
ID_DHJG0Q,Uganda,43,No,No,No,Don't know,Don't know,50,2520,3600,2,Never had,,Yes,Yes,Male,No,No,Never had,"Yes, sometimes",Don't know, Do not know / N‎/A,No,,,,,,No,8,Used to have but don't have now,Used to have but don't have now,,
ID_K6ZHH3,Ghana,29,No,No,No,Yes,No,1200,5000,6300,3,Never had,Have now,0,Yes,Male,"Yes, sometimes",No,Never had,No,No,No,No,Yes,,Used to have but don’t have now,Never had,Never had,,6,Never had,Never had,Never had,Never had
ID_FOKZIX,Ghana,64,Yes,No,No,No,No,,3000,6000,10,Never had,Never had,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Never had,Never had,Never had,,11,Never had,Never had,Never had,Never had
ID_FXH8P0,DRC,59,No,Yes,No,Don't know,Yes,1250,100,1250,5,Never had,Have now,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Never had
ID_WVPUNW,Ghana,65,Yes,Yes,Yes,No,Yes,,,,40,Have now,Never had,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,,Yes,Never had,Have now,Have now,,2,Have now,Have now,Used to have but don’t have now,Never had
ID_3WX6IL,Kenya,39,Don’t know or N/A,No,Don’t know,No,No,200000,40000,50000,7,,Have now,No,No,Female,"Yes, sometimes",No,Never had,Yes,No,Yes,No,No,No,Never had,Never had,Never had,No,,,,,
ID_N8AARD,Kenya,35,No,Yes,Yes,Yes,Yes,80000,105000,150000,19,,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,No,Yes,Never had,Never had,Never had,No,,,,,
ID_TE1ZIJ,Uganda,20,Yes,No,No,No,Yes,100,600,1200,5,Never had,,,Yes,Male,No,Yes,Never had,No,Yes,Yes,No,,,,,,No,2,Never had,Never had,,
ID_M31SK0,DRC,22,Yes,Yes,No,Yes,Yes,3180,1560,3600,0,Never had,Have now,Yes,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_X158X3,Uganda,35,Yes,Yes,No,No,Yes,70,1200,2400,5,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,,,,,Yes,0,Never had,Never had,,
ID_SA6S9R,DRC,44,Yes,No,No,Yes,Yes,1000,166,1300,15,Never had,,,,,,,,,,,,No,Yes,,,,,,,,Used to have but don't have now,Used to have but don't have now
ID_R57EV1,DRC,39,Yes,No,No,Yes,Yes,3000,1200,2000,6,Never had,Have now,,,,,,,,,,,No,Yes,,,,Yes,,,,Never had,Used to have but don't have now
ID_W3VTYU,Uganda,42,Yes,No,No,No,Yes,500,2940,6000,6,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,,,,,,No,0,Never had,Never had,,
ID_VB4JMH,Uganda,23,Yes,No,Don’t know,Don't know,No,40,240,5760,5,Never had,,,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Don't know,Yes,No,,,,,,Yes,0,Never had,Have now,,
ID_AWJ4SC,Uganda,26,Yes,No,No,No,No,300,1200,2100,3,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,,,,,,Yes,0,Never had,Have now,,
ID_QUSSJH,Kenya,39,No,Yes,Yes,Don't know,No,1500000,2500000,6000000,20,,Never had,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,Don?t know / doesn?t apply,Yes,Yes,No,No,Never had,Never had,Never had,Yes,,,,Have now,Never had
ID_Q66BZA,Uganda,37,Yes,No,No,No,Yes,60,2160,2880,7,Never had,Have now,,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,No,No,,,,,,No,0,Used to have but don't have now,Never had,,
